seq	trim_left	trim_right	primer_type
S-11182_oECA306_F03_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11256_oECA306_A06_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11645_oECA306_G08_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11708_oECA306_A12_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11675_oECA306_A11_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11072_oECA306_F01_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11192_oECA306_A04_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11232_oECA306_B05_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11710_oECA306_C12_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11642_oECA306_D08_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11647_oECA306_H08_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11663_oECA306_D10_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11258_oECA306_C06_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11234_oECA306_C05_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11148_oECA306_A03_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11683_oECA306_C11_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11711_oECA306_D12_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11235_oECA306_D05_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11259_oECA306_D06_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11310_oECA306_E07_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11313_oECA306_H07_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11230_oECA306_H04_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11705_oECA306_H11_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11653_oECA306_D09_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11016_oECA306_C01_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11643_oECA306_E08_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11311_oECA306_F07_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11228_oECA306_G04_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11212_oECA306_C04_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11074_oECA306_H01_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11128_oECA306_D02_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11719_oECA306_H12_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11715_oECA306_G12_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11312_oECA306_G07_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11213_oECA306_D04_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11690_oECA306_E11_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11260_oECA306_E06_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11015_oECA306_B01_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11641_oECA306_C08_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11231_oECA306_A05_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11288_oECA306_B07_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11176_oECA306_B03_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11640_oECA306_B08_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11712_oECA306_E12_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11145_oECA306_G02_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11037_oECA306_E01_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11129_oECA306_E02_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11650_oECA306_C09_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11298_oECA306_C07_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11714_oECA306_F12_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11657_oECA306_G09_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11677_oECA306_B11_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11660_oECA306_B10_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11237_oECA306_E05_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11181_oECA306_E03_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11689_oECA306_D11_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11147_oECA306_H02_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11648_oECA306_A09_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11126_oECA306_B02_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11215_oECA306_F04_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11279_oECA306_F06_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11127_oECA306_C02_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11280_oECA306_G06_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11649_oECA306_B09_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11179_oECA306_C03_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11012_oECA306_A01_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11239_oECA306_F05_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11661_oECA306_C10_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11287_oECA306_A07_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11666_oECA306_G10_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11214_oECA306_E04_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11180_oECA306_D03_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-11130_oECA306_F02_robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D	0	0	robyn.tanny@northwestern.edu_03_SEQ1679327A_010320D
S-10713_oECA306_G02_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10754_oECA306_A04_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10817_oECA306_A06_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10776_oECA306_B05_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10777_oECA306_C05_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10814_oECA306_H05_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10699_oECA306_C01_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10726_oECA306_G03_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10755_oECA306_B04_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10773_oECA306_H04_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10712_oECA306_F02_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10687_oECA306_B01_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10778_oECA306_D05_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10771_oECA306_G04_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10818_oECA306_B06_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10703_oECA306_G01_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10686_oECA306_A01_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10702_oECA306_F01_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10819_oECA306_C06_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10715_oECA306_A03_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10714_oECA306_H02_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10701_oECA306_E01_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10758_oECA306_E04_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10709_oECA306_C02_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10812_oECA306_F05_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10759_oECA306_F04_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10844_oECA306_F06_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10722_oECA306_E03_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10719_oECA306_D03_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10813_oECA306_G05_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10708_oECA306_B02_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10795_oECA306_E05_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10700_oECA306_D01_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10854_oECA306_G06_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10718_oECA306_C03_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10757_oECA306_D04_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10919_oECA306_H06_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10739_oECA306_H03_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10920_oECA306_A07_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10725_oECA306_F03_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10843_oECA306_E06_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10711_oECA306_E02_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10756_oECA306_C04_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10704_oECA306_H01_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10842_oECA306_D06_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10710_oECA306_D02_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10717_oECA306_B03_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10775_oECA306_A05_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10707_oECA306_A02_robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E	0	0	robyn.tanny@northwestern.edu_02_SEQ1677048A_122319E
S-10432_oECA306_H05_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10562_oECA306_E08_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10667_oECA306_B12_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10636_oECA306_B11_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10583_oECA306_E09_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10628_oECA306_F10_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10280_oECA306_C02_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10412_oECA306_C05_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10326_oECA306_G03_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10278_oECA306_A02_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10261_oECA306_G01_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10399_oECA306_E04_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10517_oECA306_A08_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10633_oECA306_H10_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10420_oECA306_E05_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10493_oECA306_H06_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10563_oECA306_F08_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10572_oECA306_B09_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10279_oECA306_B02_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10566_oECA306_H08_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10314_oECA306_C03_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10486_oECA306_E06_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10592_oECA306_G09_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10629_oECA306_G10_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10639_oECA306_C11_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10668_oECA306_C12_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10620_oECA306_C10_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10564_oECA306_G08_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10627_oECA306_E10_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10490_oECA306_F06_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10602_oECA306_H09_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10522_oECA306_D08_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10626_oECA306_D10_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10337_oECA306_B04_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10429_oECA306_G05_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10236_oECA306_E01_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10503_oECA306_D07_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10214_oECA306_D01_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10645_oECA306_F11_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10290_oECA306_G02_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10505_oECA306_E07_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10685_oECA306_H12_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
